A. Bonmascota,,,,,,,,,,,,,
Չ710,,Չ710 ՊԱՅՈՒՍԱԿ` ZR-B43 S (35*22*19),,,,,,,,,,,"5 000,00"
Չ711,,Չ711 ՊԱՅՈՒՍԱԿ` ZR-B43 M (42*23*26),,,,,,,,,,,"5 500,00"
Չ712,,Չ712 ՊԱՅՈՒՍԱԿ` ZR-B43 L (50*25*27),,,,,,,,,,,"6 000,00"
Չ713,,Չ713 ՊԱՅՈՒՍԱԿ` ZR-B46 (43*24*28),,,,,,,,,,,"5 000,00"
Չ714,,Չ714 ԹԻԿՆԱՊԱՅՈՒՍԱԿ` ZR-B56 (42*34*28),,,,,,,,,,,"6 000,00"
Չ715,,Չ715 ՊԱՅՈՒՍԱԿ` ZR-B60 S (36*20*22),,,,,,,,,,,"5 000,00"
Չ716,,Չ716 ՊԱՅՈՒՍԱԿ` ZR-B60 L (42*28*33),,,,,,,,,,,"7 000,00"
Չ717,,Չ717 ԹԻԿՆԱՊԱՅՈՒՍԱԿ` ZR-B64 (35*31*49),,,,,,,,,,,"12 000,00"
Չ718,,Չ718 ԷԼ․ ԱՎՏՈՄԱՏ ԿԵՐԱՄԱՆ` ZR-APF15(5L) (19.5*19.5*34 (5L)),,,,,,,,,,,"26 000,00"
Չ719,,Չ719 ՌԵՏԻՆԵ ԽԱՂԱԼԻՔ` 130 (7.0սմ),,,,,,,,,,,"1 300,00"
Չ720,,Չ720 ՌԵՏԻՆԵ ԽԱՂԱԼԻՔ` 131 (6.3սմ),,,,,,,,,,,"1 100,00"
Չ721,,Չ721 ՌԵՏԻՆԵ ԽԱՂԱԼԻՔ` 135 (4.7սմ),,,,,,,,,,,"700,00"
Չ722,,Չ722 ՌԵՏԻՆԵ ԽԱՂԱԼԻՔ` CG-2 (7.5),,,,,,,,,,,"600,00"
Չ723,,Չ723 ՌԵՏԻՆԵ ԽԱՂԱԼԻՔ գնդակ` CG-3 (10) 6 հատ,,,,,,,,,,,"4 800,00"
Չ724,,Չ724 ՌԵՏԻՆԵ ԽԱՂԱԼԻՔ` HX230 (7.5սմ),,,,,,,,,,,"350,00"
Չ725,,Չ725 ՌԵՏԻՆԵ ԽԱՂԱԼԻՔ` 89 (178*105*33),,,,,,,,,,,"1 200,00"
Չ726,,Չ726 ՌԵՏԻՆԵ ԽԱՂԱԼԻՔ` ZR-XQ02 (17.5սմ),,,,,,,,,,,"1 000,00"
Չ727,,Չ727 ՌԵՏԻՆԵ ԽԱՂԱԼԻՔ` ZR-XQ03 (19.5սմ),,,,,,,,,,,"1 000,00"
Չ728,,Չ728 ՌԵՏԻՆԵ ԽԱՂԱԼԻՔ` 90 (125*65),,,,,,,,,,,"600,00"
Չ729,,Չ729 ՌԵՏԻՆԵ ԽԱՂԱԼԻՔ` 87 (125*110*27),,,,,,,,,,,"600,00"
Չ730,,Չ730 ՌԵՏԻՆԵ ԽԱՂԱԼԻՔ` 88 (130*68*36),,,,,,,,,,,"600,00"
Չ731,,Չ731 ՌԵՏԻՆԵ ԽԱՂԱԼԻՔ` 3 (38*140),,,,,,,,,,,"600,00"
Չ732,,Չ732 ԴՆՉԿԱԼ` ZR-ZT005 (S),,,,,,,,,,,"1 000,00"
Չ733,,Չ733 ԴՆՉԿԱԼ` ZR-ZT005 (M),,,,,,,,,,,"1 500,00"
Չ734,,Չ734 ԴՆՉԿԱԼ` ZR-ZT005 (L),,,,,,,,,,,"2 000,00"
Չ735,,Չ735 ՎԶԿԱՊ` ZR-00035 (1.5*38սմ),,,,,,,,,,,"300,00"
Չ736,,Չ736 ՎԶԿԱՊ` ZR-00035 (2.0*48սմ),,,,,,,,,,,"350,00"
Չ737,,Չ737 ՎԶԿԱՊ` ZR-00035 (2.5*57սմ),,,,,,,,,,,"400,00"
Չ738,,Չ738 ՎԶԿԱՊ` ZR-00035 (3.0*60սմ),,,,,,,,,,,"500,00"
Չ739,,Չ739 ՎԶԿԱՊ` ZR-00035 (4.0*70սմ),,,,,,,,,,,"600,00"
Չ740,,Չ740 ՊԱՇՏՊԱՆԻՉ ՕՁԻՔ` ZR-DB02 (23-29սմ),,,,,,,,,,,"1 000,00"
Չ741,,Չ741 ՊԱՇՏՊԱՆԻՉ ՕՁԻՔ` ZR-DB02 (29-37սմ),,,,,,,,,,,"1 500,00"
Չ742,,Չ742 ՊԱՇՏՊԱՆԻՉ ՕՁԻՔ` ZR-DB02 (38-45սմ),,,,,,,,,,,"2 000,00"
Չ743,,Չ743 ՊԱՇՏՊԱՆԻՉ ՕՁԻՔ` ZR-DB02 (42-50սմ),,,,,,,,,,,"3 000,00"
Չ744,,Չ744 ՎԶԿԱՊ` YY-029 (4.0#),,,,,,,,,,,"800,00"
Չ745,,Չ745 ՎԶԿԱՊ` YY-029 (5.0#),,,,,,,,,,,"1 200,00"
Չ746,,Չ746 ՊԼ․ ԽԱՂԱԼԻՔ` ZR-ZN36 (20.5*11.5*4),,,,,,,,,,,"3 500,00"
Չ747,,Չ747 ՊԼ․ ԽԱՂԱԼԻՔ` YC041 (21*21*34սմ),,,,,,,,,,,"1 900,00"
Չ748,,Չ748 ՊԼ․ ԽԱՂԱԼԻՔ` YC033 (21*17սմ),,,,,,,,,,,"1 900,00"
Չ749,,Չ749 ՊԼ․ ԽԱՂԱԼԻՔ` YC030 (24*15),,,,,,,,,,,"1 900,00"
Չ750,,Չ750 ՊԼ․ ԽԱՂԱԼԻՔ` YC019 (21.5*29սմ),,,,,,,,,,,"1 900,00"
Չ751,,Չ751 ՊԼ․ ԽԱՂԱԼԻՔ` YC020 (9*28սմ),,,,,,,,,,,"1 900,00"
,,Պայուսակ ZR-B67,,,,,,,,,,,"7 000,00"
Չ 163,,Ջրաման Թութակի Ներսից Դնովի 140մլ,,,,,,,,,,,"200,00"
Չ 161,,Ջրաման Թութակի Ներսից Դնովի 60մլ,,,,,,,,,,,"100,00"
Չ 162,,Ջրաման Թութակի Ներսից Դնովի 90մլ,,,,,,,,,,,"150,00"
Չ 121,,Ջրաման Շշի Համար Կախովի,,,,,,,,,,,"1 000,00"
Չ 062,,Սանր Խուճուճ Մազերի,,,,,,,,,,,"3 000,00"
,,Վզկապ XL04 L,,,,,,,,,,,"1 800,00"
,,Վզկապ XL04 M,,,,,,,,,,,"1 600,00"
,,Վզկապ XL04 XL,,,,,,,,,,,"2 000,00"
Չ 001,,Վզկապ Կատվի Կոդ 001,,,,,,,,,,,"350,00"
Չ 002,,Վզկապ Կատվի Կոդ 002,,,,,,,,,,,"350,00"
P. Picart,,,,,,,,,,,,,
Ս004,,Canis 20kg,,,,,,,,,,,"13 000,00"
Ս011,,Canis Puppy 20կգ,,,,,,,,,,,"16 000,00"
Ս032,,Megabone Adult 15kg,,,,,,,,,,,"12 000,00"
Ս033,,Megabone Cat 15kg,,,,,,,,,,,"15 000,00"
Ս038,,Megabone energy for dogs 12kg,,,,,,,,,,,"12 000,00"
Ս009,,Megabone point cat 18kg,,,,,,,,,,,"17 000,00"
Ս031,,Megabone Puppy 12kg,,,,,,,,,,,"11 000,00"
Ս019,,Nutribest adult Lamb & Rice 15kg,,,,,,,,,,,"17 000,00"
Ս002,,Nutribest Cat Adult Chicken & Rice 15kg,,,,,,,,,,,"17 000,00"
Ս029,,Nutribest Kitten Chicken & Rice 8kg,,,,,,,,,,,"11 000,00"
Ս017,,Nutribest Puppy 15կգ,,,,,,,,,,,"17 000,00"
Ս037,,Select Maxi Adult chicken 12kg,,,,,,,,,,,"18 000,00"
Ս035,,Select Maxi puppy chicken 12kg,,,,,,,,,,,"20 000,00"
Ս036,,Select Medium Adult chicken for dogs 12kg,,,,,,,,,,,"18 000,00"
Ս034,,Select Medium Puppy chicken 12kg,,,,,,,,,,,"20 000,00"
Ս010,,Select mini adult 8կգ,,,,,,,,,,,"14 000,00"
Ս030,,Select Mini Puppy Chicken & Rice 8kg,,,,,,,,,,,"14 000,00"
Q. Little One,,,,,,,,,,,,,
Կ157,,Little One  зерносмесь для хомячков 400г,,,,,,,,,,,"850,00"
Կ156,,Little One зерносмесь для морских свинок 400г,,,,,,,,,,,"900,00"
Կ154,,Little One зерносмесь корм для крыс 400г,,,,,,,,,,,"1 000,00"
Կ155,,Little One зерносмесь корм для молодых кроликов 400г,,,,,,,,,,,"850,00"
Կ416,,Зерносмесь Little One для дегу 400 гр /31090/,,,,,,,,,,,"850,00"
Կ266,,Зерносмесь Little One для карликовых хомячков 400г,,,,,,,,,,,"900,00"
Կ153,,Зерносмесь Little One для кроликов 400 г,,,,,,,,,,,"900,00"
Կ158,,Зерносмесь Little One для шиншилл 400 г,,,,,,,,,,,"850,00"
Կ276,,"Корзинка Little One из луговых трав с наполнением, ассорти  65гр",,,,,,,,,,,"650,00"
Կ279,,Лакомство Little One мучной червь для всеядных грызунов 70гр,,,,,,,,,,,"1 400,00"
Կ280,,Лакомство Little One смесь насекомых для всеядных грызунов 75гр,,,,,,,,,,,"1 600,00"
Կ281,,Лакомство Little One Травяные подушечки для всех видов грызунов 100гр,,,,,,,,,,,"800,00"
Կ282,,Лакомство Little One фруктовая смесь для всех видов грызунов 200гр,,,,,,,,,,,"1 250,00"
Կ382,,Կ382 Зерносмесь Little One для кроликов 900 гр /31032/,,,,,,,,,,,"2 000,00"
Կ383,,Կ383 Зерносмесь Little One для молодых кроликов 900 г /31042/,,,,,,,,,,,"1 800,00"
Կ384,,Կ384 Зерносмесь Little One для морских свинок 900 г /31022/,,,,,,,,,,,"1 900,00"
Կ385,,Կ385 Зерносмесь Little One для хомячков 900 гр/31012/,,,,,,,,,,,"1 800,00"
Կ386,,Կ386 Зерносмесь Little One для шиншилл 900 г /31072/,,,,,,,,,,,"1 800,00"
R. Rio,,,,,,,,,,,,,
Կ267,,Зерносмесь Рио минеральная смесь для всех видов птиц 520г,,,,,,,,,,,"650,00"
Կ088,,Рио зерносмесь для волнистых попугайчиков 500г,,,,,,,,,,,"750,00"
Կ331,,Рио зерносмесь для волнистых попугайчиков в период линьки 500г,,,,,,,,,,,"800,00"
Կ089,,Рио зерносмесь для канареек 500г,,,,,,,,,,,"1 000,00"
Կ160,,Рио зерносмесь для канареек в период линьки 500г,,,,,,,,,,,"1 000,00"
Կ090,,Рио зерносмесь для крупных попугаев 500г,,,,,,,,,,,"1 200,00"
Կ091,,Рио зерносмесь для средних попугаев 500г,,,,,,,,,,,"850,00"
Կ445,,Рио зерносмесь для средних попугаев в период линьки 500г 10шт/уп /21040/,,,,,,,,,,,"1 000,00"
Կ446,,"Рио зерносмесь яичный корм для волнистых попугайчиков и других мелких птиц 250гр, 5 шт /21190/пнв",,,,,,,,,,,"1 200,00"
Կ387,,Կ387 Зерносмесь Рио Гурмэ для средних и крупных попугаев 250гр /21220/,,,,,,,,,,,"1 300,00"
Կ388,,Կ388 Зерносмесь Рио для волнистых попугайчиков 1кг /21012/,,,,,,,,,,,"1 400,00"
Կ389,,Կ389 Зерносмесь Рио для волнистых попугайчиков в период линьки 1 кг /21022/,,,,,,,,,,,"1 550,00"
Կ390,,Կ390 Зерносмесь Рио для средних попугаев 1кг /21032/,,,,,,,,,,,"1 600,00"
Կ391,,Կ391 Рио зерносмесь для экзотических птиц 500г /21100/,,,,,,,,,,,"1 200,00"
Կ392,,Կ392 Зерносмесь Рио яичный корм для средних и крупных попугаев 250гр /21200/,,,,,,,,,,,"1 300,00"
ԱՎ 14,,Հիգիենիկ ավազ թութակների համար Гигиенический песок RIO 2 кг для птиц,,,,,,,,,,,"1 800,00"
"V. Vzkap, dzgapok, doshkal",,,,,,,,,,,,,
1080,,Խամյակի վանդակ - 2,,,,,,,,,,,"3 900,00"
Չ760,,Ձգափոկ Կաշվե Սև,,,,,,,,,,,"2 300,00"
,,Ձգափոկ կտորից հաստ,,,,,,,,,,,"1 900,00"
1100,,Շան կուլոն վզնոց,,,,,,,,,,,"1 000,00"
Չ762,,Շլեյկա Մեծ Սև,,,,,,,,,,,"5 500,00"
Չ761,,Շլեյկա Միջին Սև,,,,,,,,,,,"4 500,00"
1120,,Շլեյկա Փոքր Սև,,,,,,,,,,,"4 000,00"
,,Պայուսակ սետկայով մեծ,,,,,,,,,,,"5 850,00"
,,Պայուսակ սետկայով փոքր,,,,,,,,,,,"3 900,00"
1152,,Պավադոկ կտորից մեր,,,,,,,,,,,"1 500,00"
Չ756,,"Պովոդոկ 2․5սմ 100, զսպանակով",,,,,,,,,,,"2 200,00"
Չ757,,Պովոդոկ զսպանակով կտոր,,,,,,,,,,,"1 650,00"
Չ758,,Պովոդոկ սովորական կտոր,,,,,,,,,,,"1 500,00"
1021,,Ջրաման Թութակի Երկար,,,,,,,,,,,"250,00"
Չ752,,Վզկապ Կաշվե 2.5սմ,,,,,,,,,,,"700,00"
Չ759,,Վզկապ կաշվե 2սմ,,,,,,,,,,,"600,00"
,,"Վզկապ կաշվե 3,5 սմ",,,,,,,,,,,"1 300,00"
Չ753,,Վզկապ կաշվե 3սմ,,,,,,,,,,,"800,00"
Չ754,,Վզկապ կաշվե 4սմ,,,,,,,,,,,"1 600,00"
Չ755,,Վզկապ Կաշվե 5սմ,,,,,,,,,,,"2 900,00"
Չօգտագործել,,,,,,,,,,,,,
X. Xachik,,,,,,,,,,,,,
1073,,"Անկողին Մեծ 5-10, 5-11, 4-4",,,,,,,,,,,"14 300,00"
2-33,,Շան վանդակ 2-33,,,,,,,,,,,"61 100,00"
2-34,,Շան վանդակ 2-34,,,,,,,,,,,"67 600,00"
1103,,Պայուսակ մեծ,,,,,,,,,,,"6 500,00"